,Trial_IDs,Transition,P1_IN_Ephys_TS,P1_OUT_Ephys_TS,P2_IN_Ephys_TS,P2_OUT_Ephys_TS,Latency,RewardEphysTS
451,78,11,1080.9867,1081.1816000000001,1082.9769,1083.6514333333334,1.9902000000001865,NaN
452,78,16,1082.9769,1083.6514333333334,1084.5030333333334,1084.5769333333335,1.525899999999865,NaN
453,78,63,1084.5030333333334,1084.5769333333335,1085.0302333333334,1085.1960333333334,0.5271999999999935,NaN
454,78,37,1085.0302333333334,1085.1960333333334,1085.5151333333333,1087.8709333333334,0.484899999999925,1085.5151333333333
455,79,21,1089.8141333333333,1089.9048333333335,1090.5315333333333,1090.7354333333335,0.7173999999999978,NaN
456,79,11,1090.5315333333333,1090.7354333333335,1091.1458333333335,1091.4243333333334,0.6143000000001848,NaN
457,79,16,1091.1458333333335,1091.4243333333334,1092.0517,1092.1008,0.9057000000000244,NaN
458,79,62,1092.0517,1092.1008,1092.3810999999998,1092.389,0.3293999999998505,NaN
459,79,23,1092.3810999999998,1092.389,1092.5884999999998,1092.8453,0.2074000000000069,NaN
460,79,33,1092.5884999999998,1092.8453,1092.9672999999998,1092.9987999999998,0.3787999999999556,NaN
461,79,33,1092.9672999999998,1092.9987999999998,1093.1888,1093.2006,0.2215000000001055,NaN
462,80,12,1099.7460333333333,1100.2473333333332,1101.3731333333333,1101.4541333333334,1.6270999999999276,NaN
463,80,16,1103.9690333333333,1104.1509666666668,1104.7928666666671,1104.8433666666667,0.8236000000001695,NaN
464,80,66,1104.7928666666671,1104.8433666666667,1105.0056666666667,1105.0246666666667,0.21279999999978827,NaN
465,80,63,1105.0056666666667,1105.0246666666667,1105.6670666666666,1105.6671666666668,0.6614000000001852,NaN
466,80,37,1105.6674666666668,1106.0206666666668,1106.3899666666666,1107.8513666666668,0.7225000000000819,1106.3899666666666
467,81,21,1109.0258,1109.074,1109.5253,1109.7465,0.4995000000001255,NaN
468,81,11,1109.5253,1109.7465,1110.0723,1110.2446,0.5470000000000255,NaN
469,81,11,1110.0723,1110.2446,1110.6363,1110.977,0.5639999999998508,NaN
470,81,16,1110.6363,1110.977,1111.8154,1111.8681,1.1789000000001124,NaN
471,81,63,1111.8154,1111.8681,1112.4711,1112.4712,0.6557000000000244,NaN
472,81,37,1112.4714999999999,1112.6849,1112.9636,1118.4743999999998,0.4921000000001641,1112.9636
473,82,21,1119.5580666666667,1119.6119666666666,1120.1512666666667,1120.5380666666667,0.593199999999797,NaN
474,82,63,1122.9100999999998,1123.0394999999999,1123.7276,1123.7277,0.8174999999998818,NaN
475,82,33,1123.7278,1123.8879,1123.9994,1124.1640999999997,0.2716000000000349,NaN
476,82,37,1123.9994,1124.1640999999997,1124.5071999999998,1127.4034,0.507799999999861,1124.5071999999998
477,83,21,1128.2999666666667,1128.3238666666668,1129.0348666666669,1129.2241666666669,0.7348999999999251,NaN
478,83,11,1129.0348666666669,1129.2241666666669,1129.7960666666668,1129.8403666666668,0.761199999999917,NaN
479,83,16,1129.8674666666668,1129.9520666666672,1131.5713666666666,1131.6455666666666,1.7037000000000262,NaN
480,83,63,1131.5713666666666,1131.6455666666666,1132.1862666666666,1132.4200666666666,0.6149000000000342,NaN
481,83,37,1132.1862666666666,1132.4200666666666,1132.7745666666665,1135.1399666666664,0.5882999999998901,1132.7745666666665
482,84,21,1136.0508333333332,1136.1297333333334,1136.6568333333332,1136.7925333333333,0.6059999999999945,NaN
483,84,62,1138.9073333333333,1138.9738333333335,1139.1906333333336,1139.1926333333333,0.28330000000005384,NaN
484,84,23,1139.1906333333336,1139.1926333333333,1139.4655333333335,1139.4656333333335,0.2748999999998887,NaN
485,84,23,1139.5818333333334,1139.5838333333338,1139.8401333333338,1139.9636333333335,0.2583000000001903,NaN
486,84,37,1139.8401333333338,1139.9636333333335,1140.2452333333333,1143.4124333333334,0.4050999999999476,1140.2452333333333
487,85,21,1144.9237333333333,1144.9704333333334,1145.4186333333334,1145.5133333333333,0.4949000000001434,NaN
488,85,11,1145.4186333333334,1145.5133333333333,1145.8546333333334,1146.0109333333335,0.4359999999999218,NaN
489,85,16,1145.8546333333334,1146.0109333333335,1147.5807333333332,1147.6711333333333,1.725900000000138,NaN
490,85,63,1147.5807333333332,1147.6711333333333,1148.1264333333334,1148.1265333333333,0.545699999999897,NaN
491,85,33,1148.1266333333333,1148.2849333333334,1148.4262333333334,1148.5484333333334,0.2996000000000549,NaN
492,86,21,1152.0132,1152.0746000000001,1152.6626,1152.7891,0.6494000000000142,NaN
493,86,16,1152.9914,1153.1583,1154.2726666666665,1154.2934666666665,1.281099999999924,NaN
494,86,63,1154.2726666666665,1154.2934666666665,1154.8039666666666,1154.8040666666666,0.5313000000001011,NaN
495,86,33,1154.804466666667,1155.0652666666665,1155.148766666667,1155.2730666666666,0.3442999999999756,NaN
496,86,37,1155.148766666667,1155.2730666666666,1155.5507666666665,1157.3958666666665,0.4019999999998163,1155.5507666666665
497,87,21,1158.1085,1158.1497000000004,1158.6597,1158.7462,0.5512000000001079,NaN
498,87,63,1161.3433333333332,1161.4057333333333,1161.9081333333331,1161.908233333333,0.5648000000001048,NaN
499,87,33,1161.9088333333332,1162.0962333333332,1162.2623333333331,1162.2825333333333,0.3535000000001673,NaN
500,88,21,1165.8083666666666,1165.8977666666667,1166.272166666667,1166.4663666666668,0.4638000000002194,NaN
501,88,12,1166.272166666667,1166.4663666666668,1167.4891666666667,1167.5352666666668,1.2169999999998709,NaN
502,88,26,1167.4891666666667,1167.5352666666668,1167.9669666666666,1167.9835666666665,0.4775999999999385,NaN
503,88,63,1167.9669666666666,1167.9835666666665,1168.5265666666667,1168.5266666666666,0.5596000000000458,NaN
504,88,37,1168.526966666667,1168.7889666666667,1169.0958666666666,1171.0493666666666,0.5688999999999851,1169.0958666666666
505,89,21,1171.9353,1171.9628,1172.8399000000002,1173.0363000000002,0.9046000000000732,NaN
506,89,11,1172.8399000000002,1173.0363000000002,1173.4253,1173.5935000000002,0.585399999999936,NaN
507,89,16,1173.4253,1173.5935000000002,1174.5863666666667,1174.6178666666665,1.1609000000000833,NaN
508,89,63,1174.5863666666667,1174.6178666666665,1175.1089666666667,1175.2366666666667,0.5226000000000113,NaN
509,89,33,1175.1089666666667,1175.2366666666667,1175.3704666666665,1175.4588666666666,0.2614999999998417,NaN
510,90,21,1177.9003,1177.9934,1178.5145,1178.54,0.6141999999999825,NaN
511,90,16,1178.5829,1179.5801000000001,1180.352,1180.3626,1.7689000000000306,NaN
512,90,63,1180.3913,1180.393,1180.9216000000001,1180.9217,0.5303000000001248,NaN
513,90,33,1180.922,1181.2592,1181.4215000000002,1181.4756,0.4994999999998981,NaN
514,91,21,1185.0149333333334,1185.1515333333332,1185.7413333333332,1185.8901333333333,0.7264000000000124,NaN
515,91,11,1185.7413333333332,1185.8901333333333,1186.2757333333332,1186.4963333333333,0.5344000000000051,NaN
516,91,16,1186.2757333333332,1186.4963333333333,1187.3249333333335,1187.3669333333335,1.0489999999999782,NaN
517,91,63,1187.3249333333335,1187.3669333333335,1187.8082333333334,1188.0146333333334,0.4833000000000993,NaN
518,91,33,1187.8082333333334,1188.0146333333334,1188.1544333333334,1188.1861333333334,0.34619999999995343,NaN
519,92,21,1192.0945,1192.2215999999999,1192.9043,1193.3075999999999,0.8097999999999956,NaN
520,92,11,1192.9043,1193.3075999999999,1193.4675999999997,1193.5914,0.5632999999997992,NaN
521,92,16,1193.4675999999997,1193.5914,1194.4062666666669,1194.4553666666668,0.9385000000002036,NaN
522,92,63,1194.4062666666669,1194.4553666666668,1194.9580666666668,1194.9581666666668,0.5517999999999574,NaN
523,92,33,1194.9586666666667,1195.239966666667,1195.368666666667,1195.3828666666668,0.41000000000008185,NaN
524,93,21,1199.1525333333334,1199.2052333333336,1199.7955333333332,1199.9756333333337,0.6430000000000291,NaN
525,93,11,1199.7955333333332,1199.9756333333337,1200.3037333333332,1200.4727333333335,0.508199999999988,NaN
526,93,16,1200.3037333333332,1200.4727333333335,1201.1487,1201.1533000000002,0.8448000000000775,NaN
527,93,63,1201.1487,1201.1533000000002,1201.7326,1201.7327,0.5839000000000851,NaN
528,93,33,1201.7328,1201.8499000000002,1201.9569999999997,1202.0494999999999,0.2241999999998825,NaN
529,93,37,1201.9569999999997,1202.0494999999999,1202.3262,1204.1967,0.3692000000000917,1202.3262
530,94,77,1202.3262,1204.1967,1204.1976,1204.702,1.8714000000002216,NaN
531,94,21,1209.3161,1209.4711,1210.1148,1210.2863,0.7987000000000535,NaN
532,94,16,1210.1148,1210.2863,1210.9127,1210.9262666666666,0.7979000000000269,NaN
533,94,63,1210.9627666666668,1210.9677666666666,1211.5402666666666,1211.5403666666666,0.5774999999998727,NaN
534,94,37,1211.5798666666667,1211.9344666666668,1212.2025666666668,1214.6753666666666,0.6227000000001226,1212.2025666666668
535,95,21,1215.4421,1215.4792,1216.0275,1216.1146999999999,0.585399999999936,NaN
536,95,11,1216.0275,1216.1146999999999,1216.2313,1216.3576,0.2038000000000011,NaN
537,95,11,1216.2313,1216.3576,1216.725,1216.9454,0.4936999999999898,NaN
538,95,16,1216.725,1216.9454,1217.6772,1217.6970000000001,0.9519999999999982,NaN
539,95,63,1217.6772,1217.6970000000001,1218.1631000000002,1218.1632000000002,0.4859000000001288,NaN
540,95,33,1218.1633000000002,1218.5271000000002,1218.6731000000002,1218.691,0.5098000000000411,NaN
541,96,21,1223.6317,1223.7844,1224.371,1224.6021,0.7393000000001848,NaN
542,96,16,1224.371,1224.6021,1225.5841666666668,1225.6715666666664,1.2129999999999654,NaN
543,96,62,1225.5841666666668,1225.6715666666664,1225.941066666667,1225.9544666666668,0.35689999999999605,NaN
544,96,23,1225.941066666667,1225.9544666666668,1226.142466666667,1226.1425666666664,0.20139999999992145,NaN
545,96,37,1226.1426666666664,1226.2613666666666,1226.5684666666666,1228.6933666666664,0.4257999999999811,1226.5684666666666
546,97,21,1230.7372333333333,1230.8061333333333,1231.2126333333333,1231.4766333333332,0.47540000000003596,NaN
547,97,16,1231.2126333333333,1231.4766333333332,1232.4204,1232.4484,1.2075999999999567,NaN
548,97,63,1232.4204,1232.4484,1232.9946,1232.9947,0.5742000000000189,NaN
549,97,33,1232.9951,1233.1788,1233.3396,1233.4197,0.3445000000001528,NaN
550,98,21,1237.6797,1237.7526,1238.4967,1238.641,0.8170000000000073,NaN
551,98,11,1238.4967,1238.641,1239.1274,1239.3388,0.6306999999999334,NaN
552,98,16,1239.1274,1239.3388,1240.0605666666668,1240.0817666666667,0.93300000000022,NaN
553,98,63,1240.0605666666668,1240.0817666666667,1240.5577666666668,1240.5578666666668,0.4971999999997934,NaN
554,98,33,1240.5579666666667,1240.8609666666666,1240.8733666666667,1241.0902666666666,0.31539999999995416,NaN
555,98,37,1240.8733666666667,1241.0902666666666,1241.3544666666667,1242.7264666666667,0.4810999999999694,1241.3544666666667
556,99,72,1241.3544666666667,1242.7264666666667,1243.2037666666668,1243.390766666667,1.8493000000000848,NaN
557,99,21,1243.2037666666668,1243.390766666667,1243.9761666666666,1243.995066666667,0.7724000000000615,NaN
558,99,11,1243.9761666666666,1243.995066666667,1244.2226666666668,1244.2867666666666,0.2464999999999691,NaN
559,99,11,1244.2226666666668,1244.2867666666666,1244.8195666666666,1244.956966666667,0.5969000000000051,NaN
560,99,37,1247.0216666666668,1247.2117666666668,1247.6126333333334,1247.6269333333335,0.5905999999999949,NaN
561,99,63,1249.7989333333333,1249.9045333333333,1250.6916333333334,1250.6917333333333,0.892699999999877,NaN
562,99,37,1250.6918333333335,1250.9081333333334,1251.1801333333337,1253.5277333333333,0.4882999999999811,1251.1801333333337
563,100,21,1255.2553,1255.3633,1255.8218000000002,1256.1078000000005,0.5665000000001328,NaN
564,100,16,1255.8218000000002,1256.1078000000005,1256.8183333333334,1256.8302333333334,0.9963999999999942,NaN
565,100,63,1256.8183333333334,1256.8302333333334,1257.3430333333333,1257.4896333333334,0.5246999999999389,NaN
566,100,33,1257.3430333333333,1257.4896333333334,1257.6522333333332,1257.7411333333332,0.3091999999999189,NaN
567,101,21,1260.5944000000002,1260.6583999999998,1261.3336999999997,1261.3833999999997,0.7392999999999574,NaN
568,101,11,1261.3336999999997,1261.3833999999997,1261.6048999999998,1261.7329000000002,0.271199999999908,NaN
569,101,16,1261.6048999999998,1261.7329000000002,1262.5937999999999,1262.6279000000002,0.9889000000000578,NaN
570,101,62,1262.5937999999999,1262.6279000000002,1262.9884000000002,1263.02,0.3946000000000822,NaN
571,101,33,1263.1245000000004,1263.2582,1263.4032,1263.4236,0.2786999999998443,NaN
572,102,66,1268.4298666666666,1268.450566666667,1269.7666666666667,1269.7973666666667,1.336799999999812,NaN
573,102,66,1269.7666666666667,1269.7973666666667,1270.015766666667,1270.1148666666668,0.2491000000002259,NaN
574,102,66,1270.015766666667,1270.1148666666668,1270.4895333333334,1270.5860333333333,0.473399999999856,NaN
575,102,61,1270.4895333333334,1270.5860333333333,1271.0440333333333,1271.1334333333334,0.5544999999999618,NaN
576,102,11,1271.1844333333333,1271.3675333333333,1271.4540333333334,1272.3988333333334,0.2696000000000822,NaN
577,102,16,1271.4540333333334,1272.3988333333334,1273.0602333333334,1273.0823333333333,1.6061999999999443,NaN
578,102,63,1273.1084333333333,1273.1677333333334,1273.5873333333334,1273.5874333333334,0.4789000000000669,NaN
579,102,33,1273.5875333333333,1273.7415333333333,1273.8850333333335,1274.0179333333333,0.2975000000001273,NaN
580,102,37,1274.0492333333334,1274.1387333333334,1274.4626333333333,1278.6395333333335,0.4133999999999105,1274.4626333333333
581,103,21,1279.5223333333333,1279.8063333333334,1281.0102333333334,1281.3942333333334,1.4879000000000815,NaN
582,103,16,1281.0102333333334,1281.3942333333334,1282.0393333333334,1282.0470333333333,1.0289000000000217,NaN
583,103,63,1282.0393333333334,1282.0470333333333,1282.6770333333334,1282.8626333333334,0.6376999999999953,NaN
584,103,33,1282.6770333333334,1282.8626333333334,1283.0383333333332,1283.2126333333333,0.3613000000000284,NaN
585,103,37,1283.0383333333332,1283.2126333333333,1283.5158333333334,1285.1523333333332,0.4774999999999636,1283.5158333333334
586,104,21,1285.8202666666666,1285.8516666666665,1286.4050666666665,1286.5510666666664,0.5847999999998592,NaN
587,104,11,1286.4050666666665,1286.5510666666664,1286.9516666666666,1287.4640666666664,0.5466000000001259,NaN
588,104,16,1286.9516666666666,1287.4640666666664,1288.1416666666667,1288.2466666666667,1.1897999999998774,NaN
589,104,63,1288.1416666666667,1288.2466666666667,1288.6885666666667,1288.6886666666667,0.5469000000000506,NaN
590,104,37,1288.6889666666668,1289.0881666666667,1289.3549666666668,1291.4031666666667,0.6660000000001673,1289.3549666666668
591,105,21,1291.8900666666666,1291.9369666666664,1292.4904666666664,1292.6255666666666,0.600400000000036,NaN
592,105,11,1292.4904666666664,1292.6255666666666,1293.1182666666666,1293.5373666666665,0.6277999999999793,NaN
593,105,16,1293.1182666666666,1293.5373666666665,1294.5379666666668,1294.5527666666667,1.4194999999999711,NaN
594,105,62,1294.5902666666666,1294.5993666666666,1294.9098666666666,1294.9233666666667,0.31960000000003674,NaN
595,105,33,1295.0621666666666,1295.3161666666663,1295.5821666666666,1295.6103666666668,0.5199999999999818,NaN
596,106,21,1299.4520333333332,1299.5449333333336,1300.026033333333,1300.4619333333333,0.5740000000000691,NaN
597,106,16,1300.026033333333,1300.4619333333333,1301.0843,1301.1215000000002,1.0580999999999676,NaN
598,106,63,1301.0843,1301.1215000000002,1301.6418,1301.6419000000003,0.5574999999998909,NaN
599,106,37,1301.6420000000005,1301.8688000000002,1302.1242000000002,1303.4360000000001,0.4821999999999207,1302.1242000000002
600,107,72,1302.1242000000002,1303.4360000000001,1304.0134,1304.058,1.889199999999846,NaN
601,107,21,1304.0134,1304.058,1304.5175000000002,1304.6203,0.5041000000001077,NaN
602,107,16,1304.5175000000002,1304.6203,1305.5955666666666,1305.6307666666667,1.0778999999999996,NaN
603,107,62,1305.5955666666666,1305.6307666666667,1305.8822666666665,1305.8963666666666,0.2866999999998825,NaN
604,107,23,1305.8822666666665,1305.8963666666666,1306.0921666666666,1306.2647666666667,0.20990000000006148,NaN
605,108,77,1306.5590666666665,1308.3032666666666,1308.4513,1308.8458,1.8922000000000023,NaN
606,108,72,1308.4513,1308.8458,1309.3633,1309.3634,0.9120000000000346,NaN
607,108,21,1309.3637,1309.3712,1309.9692,1310.1863,0.6054999999998927,NaN
608,108,16,1309.9692,1310.1863,1310.9937333333332,1311.0142333333333,1.0244000000000142,NaN
609,108,63,1311.0295333333333,1311.0867333333333,1311.5387333333333,1311.6889333333334,0.5091999999999643,NaN
610,108,33,1311.5387333333333,1311.6889333333334,1311.7977333333333,1311.8226333333332,0.2590000000000145,NaN
611,109,21,1314.1056666666666,1314.175666666667,1314.670966666667,1314.8237666666669,0.5653000000002066,NaN
612,109,11,1314.670966666667,1314.8237666666669,1315.126966666667,1315.377066666667,0.4559999999999036,NaN
613,109,16,1315.126966666667,1315.377066666667,1316.1024333333335,1316.1364333333333,0.9753000000000612,NaN
614,109,63,1316.1024333333335,1316.1364333333333,1316.5906333333335,1316.5907333333334,0.4882000000000062,NaN
615,109,33,1316.5911333333333,1316.7054333333335,1316.824133333333,1317.0365333333334,0.23299999999994725,NaN
616,109,33,1316.824133333333,1317.0365333333334,1317.1864333333335,1317.2724333333335,0.3623000000000047,NaN
617,110,21,1319.4234333333334,1319.5417333333335,1320.1972333333335,1320.3203333333333,0.7737999999999374,NaN
618,110,16,1320.1972333333335,1320.3203333333333,1321.2557000000002,1321.2815,1.0583000000001448,NaN
619,110,63,1321.3054000000002,1321.3319000000001,1321.7742,1321.7743,0.4687999999998738,NaN
620,110,37,1321.7744000000002,1321.8407000000002,1322.1116000000002,1323.8331,0.33720000000016626,1322.1116000000002
621,111,21,1324.2723,1324.3660999999997,1324.9421999999997,1325.0486,0.6698999999998705,NaN
622,111,11,1324.9421999999997,1325.0486,1325.2409999999998,1325.5317000000002,0.2988000000000284,NaN
623,111,16,1325.2409999999998,1325.5317000000002,1326.1880666666666,1326.2238666666667,0.9469000000001416,NaN
624,111,63,1326.1880666666666,1326.2238666666667,1326.6822666666662,1326.6823666666662,0.4941999999998643,NaN
625,111,37,1326.6824666666666,1326.8271666666667,1327.1052666666662,1328.6736666666666,0.4227999999998247,1327.1052666666662
626,112,21,1329.2587,1329.3355000000001,1330.1952,1330.3046000000002,0.9365000000000236,NaN
627,112,11,1330.1952,1330.3046000000002,1330.6638,1330.9273,0.468599999999924,NaN
628,112,16,1330.6638,1330.9273,1331.6131666666668,1331.6273666666668,0.9492000000000188,NaN
629,112,63,1331.6131666666668,1331.6273666666668,1332.1200666666668,1332.1201666666668,0.5069000000000871,NaN
630,112,33,1332.1209666666668,1332.3814666666667,1332.4020666666668,1332.5154666666667,0.281099999999924,NaN
631,112,37,1332.4020666666668,1332.5154666666667,1332.8011666666669,1334.9934666666668,0.3991000000000895,1332.8011666666669
632,113,21,1335.6447,1335.7005000000001,1336.2792,1336.3576,0.634499999999889,NaN
633,113,11,1336.2792,1336.3576,1336.4795000000001,1336.5678,0.20029999999997014,NaN
634,113,16,1336.4795000000001,1336.5678,1337.1581666666666,1337.2096666666664,0.6784999999999854,NaN
635,113,63,1337.1581666666666,1337.2096666666664,1337.6472666666666,1337.6473666666661,0.4891000000000077,NaN
636,113,33,1337.6474666666666,1337.8231666666666,1337.9901666666665,1338.0513666666661,0.3426999999999225,NaN
637,114,21,1340.2466666666667,1340.3845666666668,1341.6116666666671,1341.6704666666672,1.3650000000000089,NaN
638,114,16,1341.6871666666668,1341.7743666666668,1342.6446666666668,1342.661566666667,0.957300000000032,NaN
639,114,63,1342.6446666666668,1342.661566666667,1343.1327666666666,1343.1328666666666,0.4881000000000313,NaN
640,114,33,1343.1331666666667,1343.272866666667,1343.3651666666667,1343.475866666667,0.2319999999999709,NaN
641,114,37,1343.3651666666667,1343.475866666667,1343.7469666666666,1345.6875666666667,0.3818000000001121,1343.7469666666666
642,115,21,1346.3665,1346.4839000000002,1346.9037,1346.9893000000002,0.5371999999999844,NaN
643,115,11,1346.9037,1346.9893000000002,1347.2754000000002,1347.4856000000002,0.3717000000001463,NaN
644,115,16,1347.2754000000002,1347.4856000000002,1348.3303333333336,1348.3370333333335,1.0547999999998865,NaN
645,115,63,1348.3303333333336,1348.3370333333335,1348.8682333333334,1348.8683333333333,0.537900000000036,NaN
646,115,33,1348.8684333333333,1348.9832333333334,1349.1127333333334,1349.1504333333335,0.24430000000006655,NaN
647,116,77,1349.2347333333335,1350.8023333333333,1350.8670666666667,1350.9478666666666,1.6322999999999863,NaN
648,116,72,1350.9836666666667,1351.3369666666667,1351.9864666666667,1352.0594666666666,1.0027999999999793,NaN
649,116,21,1351.9864666666667,1352.0594666666666,1352.5963666666667,1352.6961666666666,0.6099000000001524,NaN
650,116,16,1352.5963666666667,1352.6961666666666,1353.5574333333334,1353.5730333333333,0.9609000000000378,NaN
651,116,63,1353.5574333333334,1353.5730333333333,1354.0987333333333,1354.2036333333333,0.5412999999998647,NaN
652,116,37,1354.0987333333333,1354.2036333333333,1354.4531333333334,1356.3550333333333,0.35439999999994143,1354.4531333333334
653,117,21,1356.8602666666666,1356.9776666666667,1357.5408666666665,1357.7132666666666,0.6805999999999129,NaN
654,117,16,1357.5408666666665,1357.7132666666666,1359.4008333333334,1359.4130333333333,1.859800000000177,NaN
655,117,63,1359.4008333333334,1359.4130333333333,1359.9247333333333,1360.0479333333333,0.5238999999999123,NaN
656,117,27,1360.0607333333332,1360.0686333333333,1360.3377333333333,1361.9189333333334,0.2770000000000437,1360.3377333333333
657,118,21,1362.4518333333333,1362.4993333333332,1363.4959333333334,1363.6099333333334,1.0441000000000713,NaN
658,118,11,1363.4959333333334,1363.6099333333334,1364.0188333333333,1364.1609333333333,0.522899999999936,NaN
659,118,16,1364.0188333333333,1364.1609333333333,1365.0684333333334,1365.0997333333335,1.0494000000001051,NaN
660,118,62,1365.0684333333334,1365.0997333333335,1365.4554333333333,1365.4601333333333,0.3869999999999436,NaN
661,118,23,1365.4666333333334,1365.4688333333334,1365.7171333333333,1365.7172333333333,0.2504999999998745,NaN
662,118,37,1365.7173333333333,1365.8711333333333,1366.1280333333336,1367.8555333333331,0.4107000000001335,1366.1280333333336
663,119,21,1368.4567666666667,1368.5329666666667,1369.076466666667,1369.123566666667,0.6197000000001935,NaN
664,119,16,1369.1683666666668,1369.2532666666668,1370.1903,1370.2280999999998,1.0217999999999847,NaN
665,119,63,1370.1903,1370.2280999999998,1370.7496000000003,1370.7496999999998,0.5593000000001211,NaN
666,119,37,1370.7498,1370.8436,1371.142,1373.0367999999999,0.39220000000000255,1371.142
667,120,22,1373.6385333333333,1373.738133333333,1375.4289333333331,1375.490633333333,1.7903999999998632,NaN
668,120,21,1375.4289333333331,1375.490633333333,1375.9659333333334,1376.1230333333333,0.5368000000000848,NaN
669,120,16,1375.9659333333334,1376.1230333333333,1376.6553333333334,1376.6640333333335,0.6893999999999778,NaN
670,120,63,1376.6553333333334,1376.6640333333335,1377.1919333333333,1377.1920333333335,0.5365999999999076,NaN
671,120,33,1377.1921333333335,1377.3016333333335,1377.4512333333334,1377.5323333333336,0.25909999999998945,NaN
672,121,21,1379.8985666666667,1379.996466666667,1380.5794666666668,1380.6447666666668,0.6809000000000651,NaN
673,121,11,1380.5794666666668,1380.6447666666668,1380.8846666666668,1381.0989666666665,0.30520000000001346,NaN
674,121,16,1380.8846666666668,1381.0989666666665,1381.6211,1381.6560999999997,0.7363000000000284,NaN
675,121,63,1381.6211,1381.6560999999997,1382.1432,1382.1433000000002,0.5220999999999094,NaN
676,121,33,1382.1434000000002,1382.295,1382.4475000000002,1382.5314,0.3041000000000622,NaN
677,122,22,1384.9342333333334,1384.9884333333334,1385.6942333333334,1385.7251333333334,0.7599999999999909,NaN
678,122,21,1385.6942333333334,1385.7251333333334,1386.1960333333334,1386.2582333333332,0.5018000000000029,NaN
679,122,16,1386.2888333333333,1386.3875333333335,1387.4824333333336,1387.5196333333336,1.1934000000001106,NaN
680,122,63,1387.4824333333336,1387.5196333333336,1388.0633333333335,1388.0634333333335,0.5808999999999287,NaN
681,122,37,1388.0638333333336,1388.3218333333334,1388.5704333333335,1390.0104333333336,0.5065999999999349,1388.5704333333335
682,123,21,1390.5893333333331,1390.6775333333335,1391.052233333333,1391.2213333333334,0.4628999999999906,NaN
683,123,16,1391.052233333333,1391.2213333333334,1391.9518666666663,1391.9759666666666,0.8994999999999891,NaN
684,123,63,1391.9518666666663,1391.9759666666666,1392.4018666666668,1392.5364666666667,0.4500000000000455,NaN
685,123,33,1392.4018666666668,1392.5364666666667,1392.617866666667,1392.7035666666663,0.21600000000012187,NaN
686,123,37,1392.617866666667,1392.7035666666663,1392.9526666666663,1394.7761666666668,0.3347999999998592,1392.9526666666663
687,124,21,1395.2986,1395.3379,1396.9064,1397.0214,1.6077999999999977,NaN
688,124,11,1397.039,1397.0702999999999,1397.2482,1397.3659,0.20920000000000985,NaN
689,124,16,1397.2482,1397.3659,1398.2087999999999,1398.2421,0.960399999999936,NaN
690,124,63,1398.2087999999999,1398.2421,1398.6653,1398.8252,0.4565000000000055,NaN
691,124,37,1398.6653,1398.8252,1399.1113,1400.6219999999998,0.4459999999999127,1399.1113
692,125,77,1399.1113,1400.6219999999998,1400.6761,1400.7577999999999,1.5648000000001048,NaN
693,125,72,1400.8172,1401.2522999999999,1401.5973,1401.6903,0.7800999999999476,NaN
694,125,21,1401.5973,1401.6903,1402.4539,1402.7492,0.8566000000000713,NaN
695,125,16,1402.4539,1402.7492,1403.2537666666667,1403.3171666666667,0.7997000000000298,NaN
696,125,62,1403.2537666666667,1403.3171666666667,1403.5882666666666,1403.6135666666667,0.3344999999999345,NaN
697,125,37,1403.8989666666666,1404.1264666666666,1404.3709666666666,1406.0551666666665,0.47199999999997994,1404.3709666666666
698,126,21,1406.6331,1406.6447000000005,1407.1413,1407.2788000000005,0.508199999999988,NaN
699,126,11,1407.1413,1407.2788000000005,1407.5749000000003,1407.8109000000002,0.4336000000000695,NaN
700,126,16,1407.5749000000003,1407.8109000000002,1408.4736333333337,1408.5177333333334,0.8985999999999876,NaN
701,126,63,1408.4736333333337,1408.5177333333334,1408.9750333333334,1408.9751333333334,0.5013999999998761,NaN
702,126,33,1408.9752333333333,1409.1106333333332,1409.2611333333334,1409.3459333333337,0.2859000000000833,NaN
703,127,21,1411.9323666666667,1412.0353666666665,1412.6558666666665,1412.9183666666665,0.7234999999998308,NaN
704,127,16,1412.6558666666665,1412.9183666666665,1413.4666333333332,1413.4710333333333,0.8106000000000222,NaN
705,127,63,1413.4666333333332,1413.4710333333333,1413.9214333333332,1414.0889333333332,0.4547999999999774,NaN
706,127,33,1413.9214333333332,1414.0889333333332,1414.2478333333333,1414.3054333333332,0.3264000000001488,NaN
707,128,72,1414.3816333333332,1415.8071333333332,1416.2950333333333,1416.3912333333333,1.9133999999999105,NaN
708,128,21,1416.2950333333333,1416.3912333333333,1417.3698333333332,1417.5191333333332,1.0747999999998683,NaN
709,128,16,1417.3698333333332,1417.5191333333332,1418.2004,1418.2141,0.8304000000000542,NaN
710,128,62,1418.2004,1418.2141,1418.4888,1418.5013,0.2884000000001379,NaN
711,128,27,1418.8101,1418.8172,1419.1897,1420.8682999999999,0.3795999999999822,1419.1897
712,129,21,1421.2326,1421.3367,1421.7575,1421.927,0.5248999999998887,NaN
713,129,16,1421.7575,1421.927,1422.9142666666667,1422.9224666666667,1.1566000000000258,NaN
714,129,62,1423.0048666666667,1423.0461666666667,1423.4131666666667,1423.4328666666668,0.40830000000005373,NaN
715,129,33,1423.5097666666666,1423.6566666666668,1423.7962666666667,1423.8765666666666,0.2864999999999327,NaN
